id1,id2,ratio
01036,4802008,0.0088875646479686
01036,48026_AM,0.001110945580996
01036,48027,0.001110945580996
01036,48029,0.0044437823239843
01036,48034,0.0022218911619921
01036,48036,0.0122204013909569
01036,48038_AM,0.001110945580996
01036,4804402,0.001110945580996
01036,48045_AM,0.0099985102289647
01036,48054,0.0111094558099608
01036,48065_AM,0.0311064762678903
01036,48074,0.0155532381339451
01036,48075_AM,0.1099836125186123
01036,48077_AM,0.001110945580996
01036,48078,0.0055547279049804
01036,48080,0.0022218911619921
01036,48083,0.001110945580996
01036,48084,0.0022218911619921
01036,48085,0.0022218911619921
01036,48086_AM,0.0022218911619921
01036,48094_AM,0.0077766190669725
01036,48095_AM,0.001110945580996
01036,48901,0.0022218911619921
01036,48902,0.0077766190669725
01036,48904_AM,0.0033328367429882
01036,48905_AM,0.0022218911619921
01036,48910_AM,0.001110945580996
01036,50118_AM,0.001110945580996
01047_AM,39074,0.007577229629643
01047_AM,48002,0.0054899667682808
01047_AM,4801306,0.007577229629643
01051,48015,0.0050414721026783
01051,4802006,0.0050414721026783
01051,48074,0.0050414721026783
01051,48075_AM,0.0050414721026783
01058_AM,4802005,0.0042324073258396
01058_AM,4802006,0.0042324073258396
01058_AM,48026_AM,0.0173131827031039
01058_AM,48054,0.0022383534630754
01058_AM,48065_AM,0.0028680228170377
01058_AM,48075_AM,0.0028680228170377
01058_AM,48094_AM,0.0028680228170377
01058_AM,48910_AM,0.0028680228170377
0105901,4802001,0.0014372563671967
0105902,4802001,0.0010597642591525
0105902,4802006,0.0022961558948305
0105903,4802005,0.0012351151034927
0105903,4802006,0.0012351151034927
0105903,48054,0.0010292625862439
0105904,4802006,0.0024753949697308
0105904,4802008,0.0014852369818384
0105904,48054,0.0019803159757846
0105905,4802001,0.0012856414464179
0105905,4802006,0.0019284621696269
0105905,48902,0.0011249362656157
0105906,48015,0.0014779070475573
0105906,4802006,0.002216860571336
0105906,50209_AM,0.0014779070475573
01063_AM,48011,0.0047835571298764
01063_AM,48015,0.0047835571298764
01063_AM,4802003,0.0036759414598938
01063_AM,4802006,0.0047835571298764
01063_AM,48036,0.0095671142597529
01063_AM,48075_AM,0.0047835571298764
01063_AM,48910_AM,0.0036759414598938
01901_AM,36009_AM,0.0030734144879107
01901_AM,4801302,0.0021938341933002
01901_AM,4801305,0.0021938341933002
01901_AM,4802006,0.0043876683866004
01901_AM,4802008,0.0030734144879107
01901_AM,48065_AM,0.010969170966501
01901_AM,48071_AM,0.0021938341933002
01901_AM,48074,0.0043876683866004
01901_AM,48075_AM,0.0043876683866004
01901_AM,48078,0.0021938341933002
01901_AM,48094_AM,0.0021938341933002
01901_AM,48096,0.0021938341933002
01901_AM,48902,0.0048065272207076
0200308,45098_AM,0.001081308234646
02009,46044,0.0045944563347113
02009,46097_AM,0.0171543909298062
02009,46118_AM,0.0012282897555632
02009,46170_AM,0.0049759962394776
02009,46183,0.0013382125425682
02010_AM,43005,0.0094940696666973
02012_AM,44216,0.0012565873864966
02012_AM,45053,0.0012565873864966
02012_AM,46145,0.0043888847794462
02021_AM,46029,0.0050819676622606
02021_AM,46044,0.0037172098528321
02021_AM,46097_AM,0.0111516295584965
02021_AM,46159,0.0036110429968917
02021_AM,46213,0.0067354308251014
02021_AM,46235,0.0050819676622606
02021_AM,4625010,0.0037172098528321
02021_AM,4625013,0.0037172098528321
02021_AM,46254_AM,0.031756218980442
02021_AM,46256,0.0036110429968917
02024_AM,46102,0.0109311789902289
02024_AM,46178,0.0109311789902289
02024_AM,46194,0.0109311789902289
02024_AM,46214_AM,0.0109311789902289
02024_AM,46254_AM,0.0109311789902289
02025,4516805,0.001283785940386
02025,46014_AM,0.001283785940386
02025,46044,0.001283785940386
02025,46072,0.001283785940386
02025,46081,0.001283785940386
02025,46097_AM,0.002567571880772
02025,46145,0.001283785940386
02025,46165,0.001283785940386
02025,46170_AM,0.0038513578211581
02025,46184,0.001283785940386
02025,46211_AM,0.001283785940386
02025,4622004_AD,0.001283785940386
02025,46230,0.001283785940386
02025,4625001,0.001283785940386
02025,4625010,0.001283785940386
02029_AM,44013,0.0023451809506129
02029_AM,45098_AM,0.0036460602452473
02029_AM,45161,0.0011450927124386
02029_AM,4516807,0.0036460602452473
02029_AM,46014_AM,0.0024001764763487
02029_AM,46048_AM,0.0024001764763487
02029_AM,46159,0.0011450927124386
02029_AM,4625009,0.0012000882381743
02029_AM,4625011,0.0012000882381743
02033_AM,46044,0.0042350686577121
02033_AM,46116,0.0122468156589619
02033_AM,46145,0.0031921080558418
02033_AM,46238,0.0045983470695995
02053_AM,45084_AM,0.0029382576567223
02053_AM,46006_AM,0.0036461673129968
02053_AM,46170_AM,0.0029382576567223
02053_AM,46213,0.0029382576567223
02063_AM,4624404,0.005528660021557
02063_AM,4625001,0.0042481671610916
02069_AM,4516805,0.0011588030662069
02073_AM,46109,0.0061307674847901
02073_AM,4625010,0.0028651913672444
02073_AM,4625012,0.0028651913672444
02073_AM,4625019,0.0028651913672444
02074,45038,0.0023528886950315
02074,46048_AM,0.0023528886950315
02079_AM,46191_AM,0.0039213822724847
02079_AM,4625019,0.0039305105072694
02079_AM,46254_AM,0.0109957642305824
03002_AM,46021,0.0030642255163231
03005_AM,46181_AM,0.0012961494145445
0300901,46017,0.0016489478311318
0300901,46093_AM,0.0016489478311318
0300901,46173_AM,0.0016489478311318
0300901,46184,0.0032978956622636
0300901,4625001,0.0016489478311318
0300901,4625009,0.0016489478311318
0300901,50094_AM,0.0016489478311318
0300902,46006_AM,0.0033639049190136
0300902,46072,0.0033639049190136
0300902,46173_AM,0.0016819524595068
0300902,46183,0.0016819524595068
0300902,46184,0.0033639049190136
0300902,46190,0.0016819524595068
0300903,46006_AM,0.0046370521673195
0300903,46020,0.0015456840557731
0300903,46072,0.0015456840557731
0300903,4613102,0.0015456840557731
0300903,46143_AM,0.0015456840557731
0300903,46145,0.0015456840557731
0300903,46183,0.0015456840557731
0300903,46184,0.0015456840557731
0300903,46211_AM,0.0015456840557731
0300903,46235,0.0015456840557731
0300903,4625001,0.0015456840557731
0300903,4625004,0.0015456840557731
0300904,46008_AM,0.0012418248660442
0300904,46072,0.0012418248660442
0300904,4613107,0.0012418248660442
0300904,46145,0.0012418248660442
0300904,46173_AM,0.0012418248660442
0300904,46184,0.0024836497320885
0300904,46200_AM,0.0012418248660442
0300904,4625010,0.0012418248660442
0300904,4625013,0.0012418248660442
0300905,46072,0.0017753258364354
0300905,46184,0.0026629887546532
0300905,4625008,0.0017753258364354
0300906,46006_AM,0.0040974864373551
0300906,46042_AM,0.0013658288124517
0300906,46072,0.0013658288124517
0300906,46145,0.0013658288124517
0300906,46184,0.0068291440622586
0300906,46190,0.0013658288124517
0300906,46200_AM,0.0027316576249034
0300906,4624401,0.0013658288124517
0300906,4625003,0.0013658288124517
0300906,4625004,0.0013658288124517
0300906,4625006,0.0013658288124517
0300907,46006_AM,0.0073389510868229
0300907,46016_AM,0.0014677902173645
0300907,46017,0.0014677902173645
0300907,46173_AM,0.0014677902173645
0300907,46184,0.0088067413041875
0300907,46255_AM,0.0014677902173645
0300908,46006_AM,0.0028848427052482
0300908,46042_AM,0.0010818160144681
0300908,46072,0.0032454480434043
0300908,46145,0.0014424213526241
0300908,46173_AM,0.0010818160144681
0300908,46183,0.0018030266907801
0300908,46184,0.0122605814973051
03021,46014_AM,0.0028516511087445
03021,46031,0.0032315042487124
03021,46072,0.0304157767872847
03021,46078,0.0032315042487124
03021,46081,0.0032315042487124
03021,46132_AM,0.0028516511087445
03021,46143_AM,0.0028516511087445
03021,46173_AM,0.0060831553574569
03021,46184,0.0429619406421665
03021,46190,0.0028516511087445
03021,4625004,0.0032315042487124
03021,4625005,0.0032315042487124
03021,4625014,0.0032315042487124
03026_AM,46048_AM,0.0097330256746366
03026_AM,46113_AM,0.0020515428824435
03026_AM,46181_AM,0.0643897225279324
03028_AM,46006_AM,0.002141005635746
03028_AM,46048_AM,0.0022586850235263
03028_AM,46062,0.0022586850235263
03028_AM,46081,0.002141005635746
03028_AM,46085,0.0035261637342073
03028_AM,46113_AM,0.0052953615551563
03028_AM,46127_AM,0.0045173700470527
03028_AM,4613101_AD,0.0186121129207539
03028_AM,4613102,0.0067760550705791
03028_AM,4613104,0.0022586850235263
03028_AM,4613105,0.0022586850235263
03028_AM,4613107,0.0022586850235263
03028_AM,46143_AM,0.0022586850235263
03028_AM,46145,0.003464793300795
03028_AM,46150_AM,0.002141005635746
03028_AM,46173_AM,0.0057848487577337
03028_AM,46181_AM,0.0062038970436111
03028_AM,46183,0.0022586850235263
03028_AM,46184,0.0095543852759887
03028_AM,46194,0.002141005635746
03028_AM,46200_AM,0.006423016907238
03028_AM,46211_AM,0.001555983016207
03028_AM,4622007,0.0022586850235263
03028_AM,4625002,0.002141005635746
03028_AM,4625006,0.002141005635746
03028_AM,4625010,0.003464793300795
03035_AM,46006_AM,0.0151576629387596
03035_AM,46184,0.0046776761046454
03035_AM,46194,0.0010853117358433
03041,46181_AM,0.0014234218740924
03043_AM,46006_AM,0.0011393734722126
03043_AM,46072,0.0112773038296535
03043_AM,46170_AM,0.0023643521200043
03043_AM,46184,0.0057824725366423
03043_AM,4625001,0.0011393734722126
03047,46181_AM,0.0011538177394579
03047,4625010,0.0013342871288356
03048,46230,0.0022687946491372
03048,4625011,0.0022687946491372
03053,46005,0.0011935060564941
03053,46072,0.0011935060564941
03053,46184,0.001389549259453
03053,4625010,0.0011935060564941
03056,46006_AM,0.0141116653587224
03056,46029,0.0016076187498058
03056,46072,0.0016076187498058
03056,4613104,0.0016076187498058
03056,46145,0.0022330265427477
03056,46157_AM,0.0016076187498058
03056,46173_AM,0.0028584343356896
03056,46183,0.0028584343356896
03056,46184,0.0054482640423593
03056,46190,0.0022330265427477
03056,46200_AM,0.0016076187498058
03056,4625004,0.0016076187498058
03056,4625011,0.0016076187498058
03058_AM,46098_AM,0.0011295033505156
03058_AM,46200_AM,0.0011295033505156
03063,46048_AM,0.0011351802076211
03063,4613101_AD,0.0023616870891162
03063,46181_AM,0.0084320003490938
0306602_AD,4625010,0.0026547777718695
0306602_AD,4625014,0.0026547777718695
0306604,4625010,0.0012358278558304
0306605,46006_AM,0.0010672944307477
0306605,46035,0.0010672944307477
0306605,46072,0.0010672944307477
0306605,46202,0.0010672944307477
0306605,46211_AM,0.0010672944307477
0306605,4625001,0.0010672944307477
0306605,4625016,0.0010672944307477
03069,46190,0.0013405688003343
03069,4625001,0.0013405688003343
03069,46903,0.0013405688003343
03070_AM,46007_AM,0.001095808271183
03070_AM,4625006,0.0017047848512371
03071,43086,0.0051981536931356
03071,46048_AM,0.0103963073862712
03071,46181_AM,0.00895299541569
03071,4625002,0.0018774208612771
03071,4625006,0.0051981536931356
03076,39055_AM,0.0013835226541777
03079,46006_AM,0.0013568423421566
03081_AM,46006_AM,0.0021575177663251
03081_AM,46111_AM,0.004179654038382
03081_AM,4613104,0.0020221362720569
03081_AM,46181_AM,0.0039598088684862
03082,4613107,0.0011565746047493
03082,46181_AM,0.0013206855803969
03083,46238,0.0021056565364891
03088,45161,0.0025485126158671
03088,46042_AM,0.0025485126158671
03088,46054,0.0025485126158671
03089,43161,0.0025469882023498
03092_AM,46006_AM,0.0463838771438436
03092_AM,46008_AM,0.0014192955469098
03092_AM,46039_AM,0.0014192955469098
03092_AM,46042_AM,0.0025619125913957
03092_AM,46062,0.0030977328003727
03092_AM,46072,0.0028385910938197
03092_AM,4613101_AD,0.0014192955469098
03092_AM,4613102,0.0014192955469098
03092_AM,4613104,0.0014192955469098
03092_AM,46145,0.0014192955469098
03092_AM,46173_AM,0.0056771821876394
03092_AM,46183,0.0028385910938197
03092_AM,46184,0.0377158418171533
03092_AM,46200_AM,0.0113543643752789
03092_AM,46218_AM,0.0014192955469098
03092_AM,46233,0.0014192955469098
03092_AM,4625004,0.0014192955469098
03092_AM,4625010,0.0014192955469098
03092_AM,4625011,0.0014192955469098
03092_AM,46255_AM,0.0014192955469098
03095,46021,0.0018936867006981
03095,46127_AM,0.0018936867006981
03095,4613101_AD,0.0018936867006981
03095,4613104,0.0018936867006981
03095,46181_AM,0.0151494936055851
03095,46194,0.0018936867006981
03095,46231_AM,0.0018936867006981
03095,46238,0.0018936867006981
03096,46006_AM,0.0015918670882606
03096,46016_AM,0.0015918670882606
03096,46019,0.0015918670882606
03096,46072,0.0047756012647818
03096,46094,0.0015918670882606
03096,46111_AM,0.0015918670882606
03096,46211_AM,0.0015918670882606
03096,46214_AM,0.0031837341765212
03097_AM,46181_AM,0.0145520640679091
0309901,46072,0.0013608491178839
0309903,5029712,0.003541426862448
03101,46017,0.0012635133579784
03101,46048_AM,0.0012635133579784
03101,46081,0.0012635133579784
03101,46094,0.0012635133579784
03101,4613101_AD,0.0012635133579784
03101,4613102,0.0012635133579784
03101,4613107,0.0012635133579784
03101,46181_AM,0.0101081068638276
03101,46200_AM,0.0012635133579784
03101,4625002,0.0012635133579784
03101,4625005,0.0012635133579784
03101,4625006,0.0012635133579784
03101,4625010,0.0012635133579784
03102,46048_AM,0.0090787611581191
03102,46113_AM,0.0022372396894213
03102,46127_AM,0.002991283568461
03102,4613101_AD,0.0083797224122847
03102,4613102,0.009755457863093
03102,4613104,0.0043695689261067
03102,4613106,0.0022372396894213
03102,4613107,0.003096194021197
03102,46156_AM,0.0013782853576456
03102,46181_AM,0.1836778034859655
03102,46184,0.0016654534371833
03102,46211_AM,0.0052809784842503
03102,4625001,0.0022372396894213
03102,4625006,0.0013782853576456
03102,46255_AM,0.0016654534371833
03105,46039_AM,0.0015305994643724
03105,46230,0.0015305994643724
03107,46181_AM,0.0028215678069213
03107,4625004,0.0028215678069213
03111,46011_AM,0.0013321035344932
03118,46169,0.0020540698650932
03118,4625009,0.0020540698650932
03123_AM,46145,0.002645556197017
03128_AM,46048_AM,0.0015878736665542
03128_AM,46181_AM,0.0025801277744177
03138_AM,46022_AM,0.002620058441189
03138_AM,46113_AM,0.002620058441189
03138_AM,4613101_AD,0.0024085110502545
03138_AM,46143_AM,0.002620058441189
03138_AM,46145,0.002620058441189
03138_AM,46181_AM,0.0301714169486619
03140,46170_AM,0.0015986298278862
03140,46184,0.0021979833922862
04016_AM,43126_AM,0.0017616279641238
04016_AM,46255_AM,0.0017616279641238
04029,43904_AM,0.0011300660108669
04032,41059,0.0018024613723028
04038_AM,43904_AM,0.0017949585677016
04049,46031,0.0013596903970772
04062_AM,4109102,0.0026020805117713
04099,4100404_AD,0.0029673510951406
05002_AM,45045_AM,0.0281397768811386
05002_AM,4516504,0.0136966401726606
05016,37069_AM,0.0014577556025264
05016,37103_AM,0.0014577556025264
05016,37246,0.0029155112050529
05016,3727403,0.0014577556025264
05016,37374_AM,0.0021217546656334
05016,40043_AM,0.0014577556025264
05016,40057_AM,0.0462741185334546
05016,40063,0.0014577556025264
05016,40138_AM,0.0100745317413728
05016,4019403,0.0014577556025264
05016,40225_AM,0.0021217546656334
05016,47004_AM,0.0072887780126322
05016,47010,0.0014577556025264
05016,47076,0.0014577556025264
05016,47085,0.0071590205363199
05016,47101_AM,0.001327998126214
05016,47104_AM,0.0151117976120592
05016,47139_AM,0.0064950214732128
05016,47165,0.0021217546656334
05016,4718603,0.0014577556025264
05016,4718607,0.0014577556025264
05016,4718608,0.0029155112050529
05016,4718611,0.0014577556025264
05016,47231,0.0043732668075793
0501901_AD,3727403,0.0014407765175328
0501901_AD,3727404,0.0011462855518156
0501901_AD,37362,0.0012499244706935
0501901_AD,37374_AM,0.0023962100225091
0501901_AD,40225_AM,0.0017301833098711
0501904,37246,0.001366338591817
0501905,40225_AM,0.0019241657613534
0501905,47010,0.0012827771742356
0501906,40225_AM,0.0019724556557482
05021_AM,37046_AM,0.0429673432479623
05021_AM,37069_AM,0.0018605951175503
05021_AM,37092_AM,0.0041937813949584
05021_AM,37103_AM,0.0491254996214722
05021_AM,37142_AM,0.005326263623174
05021_AM,37156,0.007001212694551
05021_AM,3727401,0.005326263623174
05021_AM,3727402,0.0027574019642095
05021_AM,3727403,0.0026929013334678
05021_AM,3727406,0.0211628223325991
05021_AM,37294,0.001432244774932
05021_AM,37313_AM,0.002933951767586
05047,45045_AM,0.018337426182541
05047,45123,0.018337426182541
05047,45125_AM,0.2108804010992223
05047,4516501,0.0091687130912705
05047,4516502,0.0275061392738116
05047,4516503,0.0275061392738116
05047,4516504,0.0091687130912705
05047,4718603,0.0091687130912705
05054_AM,45045_AM,0.2844746670090973
05054_AM,45061_AM,0.0074803522755588
05054_AM,4516501,0.0111595711667255
05054_AM,4516503,0.0056592784190709
05054_AM,4516504,0.0056592784190709
05057_AM,3727404,0.0021713858365666
05057_AM,4019403,0.0010856929182833
05057_AM,4019404,0.0060326300239907
05057_AM,4019406,0.0015866573616088
05057_AM,45099_AM,0.0010856929182833
05057_AM,45201,0.0060326300239907
05057_AM,47139_AM,0.0060326300239907
05114_AM,37073_AM,0.001573403803898
05114_AM,37170_AM,0.0020925700409271
05114_AM,37174_AM,0.0057174307213169
05114_AM,37246,0.0361135635630528
05114_AM,3727402,0.0036248606803898
05114_AM,3727404,0.0025424140809887
05114_AM,37374_AM,0.0371879075680032
05114_AM,40057_AM,0.0078205041254209
05114_AM,47004_AM,0.0537138991905208
05114_AM,47010,0.0027458792305296
05114_AM,47023_AM,0.0020925700409271
05114_AM,47085,0.0127153714619421
05114_AM,47104_AM,0.0189876798550896
05114_AM,47139_AM,0.0323053441712036
05114_AM,47161,0.0126355459017977
05114_AM,4718606,0.001573403803898
05114_AM,4718607,0.001573403803898
05114_AM,49065_AM,0.0025424140809887
05132_AM,40076,0.0038798161610425
05132_AM,4019407,0.0038798161610425
05132_AM,45041,0.004024722939078
05132_AM,45045_AM,0.0487883531805362
05132_AM,45132_AM,0.004024722939078
05132_AM,4516502,0.0527812468851324
05132_AM,4516503,0.004024722939078
05132_AM,4516504,0.0245495535112252
05132_AM,45181_AM,0.0219228040550444
05132_AM,4718606,0.004024722939078
05163_AM,3727404,0.0017970006069432
05163_AM,40225_AM,0.0083315227827998
05168_AM,40076,0.011144644106935
05168_AM,45045_AM,0.0119292270520633
05186_AM,37008,0.0131684299145752
05186_AM,37046_AM,0.0017323395562149
05186_AM,37103_AM,0.0866040993306134
05186_AM,37142_AM,0.0064653649834861
05186_AM,37156,0.0110666619568225
05186_AM,37174_AM,0.0064653649834861
05186_AM,37246,0.0064653649834861
05186_AM,3727402,0.004507468046651
05186_AM,3727403,0.0065764878692076
05186_AM,3727404,0.0028700612868471
05186_AM,3727406,0.0105482111423138
05186_AM,37322_AM,0.0094932796411098
05186_AM,45045_AM,0.0022677163731845
05186_AM,45181_AM,0.0022677163731845
05204_AM,37246,0.0035040869737561
05204_AM,3727401,0.0032621924831709
05204_AM,3727406,0.0044544673091436
05204_AM,40057_AM,0.0033797565887351
05204_AM,40138_AM,0.0033797565887351
05204_AM,40155,0.0022134191673472
05204_AM,40225_AM,0.0070177595100762
05204_AM,47085,0.0058390172430174
05204_AM,4718609,0.0032263875877114
05238_AM,37103_AM,0.0017527148839088
05238_AM,37322_AM,0.003988832485149
05238_AM,4019407,0.0036027183650164
05238_AM,47023_AM,0.0069926179236606
05238_AM,4718612,0.0039523492611995
05238_AM,49081_AM,0.0022549672669474
05240_AM,45040_AM,0.0194777359718978
05240_AM,45045_AM,0.0092565374207837
05240_AM,45046_AM,0.0114281357859345
05240_AM,45061_AM,0.0045379998143173
05240_AM,45069_AM,0.0050796131907646
05240_AM,45158_AM,0.0070037905920633
05240_AM,4516502,0.0107936810837318
05240_AM,4516503,0.0029699869951986
05240_AM,4516504,0.0028570339464836
05240_AM,4516805,0.0028570339464836
05242_AM,37172_AM,0.0019256934502351
05242_AM,37174_AM,0.0017024047096959
05242_AM,37246,0.0025283896503147
05242_AM,37374_AM,0.0030845482586802
05242_AM,40043_AM,0.0017024047096959
05242_AM,40057_AM,0.0441050282377727
05242_AM,40138_AM,0.0078400940838799
05242_AM,4019404,0.0017024047096959
05242_AM,4019407,0.0039887071834096
05242_AM,40225_AM,0.0019256934502351
05242_AM,47004_AM,0.0168307900042755
05242_AM,47010,0.0017024047096959
05242_AM,47085,0.0033649200550656
05242_AM,47104_AM,0.0184646491971119
05242_AM,47139_AM,0.0039887071834096
05242_AM,47165,0.0051072141290879
05242_AM,4718604,0.0042307943600106
05242_AM,4718610,0.0024834568031425
05242_AM,4718611,0.0087114703701114
05242_AM,47231,0.0025283896503147
06002,41011_AM,0.0051716400825271
06005_AM,47071_AM,0.0028818021162546
06012_AM,4109105,0.0023336604149979
06014_AM,41032_AM,0.0046757411996204
06014_AM,41048_AM,0.0148213593322759
06014_AM,4109106,0.0032553847533462
06016_AM,4109104,0.0033959123032178
06019_AM,4103802,0.0017554882411676
06019_AM,4103805,0.0017083244555604
06019_AM,41048_AM,0.0034939121980954
06019_AM,4109110,0.0017554882411676
06022_AM,4109104,0.0027573703943056
06022_AM,4109106,0.0015128602511514
06022_AM,4109109,0.0055147407886112
06025,4109105,0.009524974091584
06028_AM,41080_AM,0.0026585472679581
06028_AM,45185,0.001826962986064
06036_AM,41032_AM,0.0050097331897102
06036_AM,41048_AM,0.0073027680718387
06050_AM,37103_AM,0.0034526472065926
06050_AM,41081,0.0021426324220177
06050_AM,4109105,0.0034526472065926
06050_AM,4109106,0.0021426324220177
06050_AM,4109108,0.0022867426161089
06050_AM,4109109,0.0022798883857122
06050_AM,4109505,0.0044225208077299
06052_AM,41021,0.001975950132388
06052_AM,41048_AM,0.001975950132388
06052_AM,41049,0.0014148989499657
06052_AM,4109102,0.001975950132388
06052_AM,4109103,0.0028509253503155
06052_AM,4109104,0.0014148989499657
06052_AM,4109105,0.0028509253503155
06052_AM,4109108,0.0014148989499657
06052_AM,4109109,0.001975950132388
06054,37354_AM,0.0030608620762197
06054,4019404,0.0024342103871395
06054,4109109,0.0024342103871395
06054,4109110,0.0030608620762197
06054,4109501,0.0030608620762197
06055_AM,41032_AM,0.0069637541753509
06055_AM,41049,0.0050035863334003
06055_AM,4109105,0.0051428614169073
06055_AM,4109111,0.0051428614169073
06063_AM,45020_AM,0.022209426589798
06063_AM,45045_AM,0.0107085226020629
06063_AM,45098_AM,0.0053542613010314
06063_AM,45112_AM,0.0082934654600859
06063_AM,45132_AM,0.0053542613010314
06066_AM,4109110,0.0043032266530781
06070_AM,41067_AM,0.0013220456807563
06070_AM,4109111,0.0023201000733574
06072_AM,41048_AM,0.0023314234055443
06074_AM,41021,0.0039919763321656
06074_AM,41029,0.0039919763321656
06074_AM,41032_AM,0.0038216824970732
06074_AM,41048_AM,0.0215430727566871
06074_AM,41055_AM,0.0038216824970732
06074_AM,4109102,0.0039919763321656
06074_AM,5029709,0.0082023860994497
06085_AM,41032_AM,0.011434740078393
06085_AM,41048_AM,0.0351909052848455
06085_AM,41059,0.0033238433303014
06085_AM,41069,0.0028427521422774
06085_AM,41080_AM,0.0116056712545727
06085_AM,4109102,0.0056855042845549
06085_AM,4109103,0.0028427521422774
06085_AM,4109104,0.0033238433303014
06085_AM,4109105,0.0028427521422774
06085_AM,4109106,0.0033238433303014
06085_AM,4109109,0.0066476866606029
06085_AM,4109110,0.0033238433303014
06091_AM,41085,0.0017717555312356
06091_AM,4109110,0.0083210905906182
06091_AM,45125_AM,0.0015349915329901
06091_AM,45136,0.0017717555312356
06093_AM,41039,0.0014679957672253
06093_AM,41049,0.0013268255007169
06093_AM,4109108,0.0014114109909802
06103,4109110,0.0022350470222447
06103,4516501,0.0022350470222447
06108_AM,3727404,0.0021236776044468
06108_AM,41032_AM,0.0024230925150657
06108_AM,4103805,0.0024230925150657
06108_AM,41048_AM,0.0021236776044468
06108_AM,4109103,0.0024230925150657
06108_AM,45121_AM,0.0021236776044468
06109_AM,3304406,0.0013019649692781
06117_AM,4109106,0.0033468776074332
06122,4109110,0.0028883829824068
06122,4109111,0.0028883829824068
06125_AM,46254_AM,0.0078190276215506
06127_AM,4109106,0.0029619340375612
06149,41007,0.001215118240461
06149,41021,0.0046115710834231
06149,4109106,0.0018452531728245
06149,4109109,0.0015511996701375
06154_AM,4109104,0.0046997166281678
06155_AM,45040_AM,0.0051297225095273
07004,43136,0.0024912787717285
07056,4625011,0.0014274832566872
08007,4314806,0.0018215711086619
08010_AM,46199,0.001603656075819
08010_AM,46207,0.001603656075819
08014_AM,43136,0.0036408301147679
08016_AM,43009_AM,0.0030141003108949
08016_AM,43043_AM,0.0030141003108949
08017_AM,43163,0.00140332788734
08020,43028_AM,0.0017058446389984
08020,43108_AM,0.0017058446389984
08020,4312307,0.0017058446389984
08029,43163,0.0011575768155915
08029,43905,0.0011575768155915
08029,4516805,0.0011575768155915
08037_AM,43090_AM,0.0021028938472531
08041,43028_AM,0.0010799426113033
